"X","Y"
-1519074.74394226,1832941.02459991
-1028326.1955917,2309717.80177326
-1500277.01721499,1817729.66875152
-1403333.45984001,1652783.73910949
-1639445.64319509,1856095.59934451
-1494428.70042936,1772375.36149728
-1451928.13515697,1824836.15024462
-1370356.63291799,2016045.23259201
-1464556.24704994,1974850.987455
-1319128.84945515,2069177.70463157
-1165819.945066,2098926.79698984
